date,region,rep,channel,units,revenue
2026-09-21,West,Cai Moreau,web,278,11120.00
2026-09-21,East,Cai Moreau,direct,"1,748",69920.00
2026-09-21,North,Dara Nkemi,partner,371,14840.00
2026-09-21,South,Dara Nkemi,web,"1,654",66160.00
2026-09-21,West,Ada Okafor,direct,"2,311",92440.00
2026-09-21,East,Ada Okafor,partner,930,37200.00
2026-09-21,North,Ben Iyer,web,264,10560.00
2026-09-21,South,Ben Iyer,direct,456,18240.00
2026-09-21,West,Cai Moreau,partner,"2,566",102640.00
2026-09-21,East,Cai Moreau,web,600,24000.00
2026-09-21,North,Dara Nkemi,direct,"1,350",54000.00
2026-09-21,South,Dara Nkemi,partner,"2,317",92680.00
2026-09-21,West,Ada Okafor,web,"1,497",59880.00
2026-09-21,East,Ada Okafor,direct,"2,479",99160.00
2026-09-21,North,Ben Iyer,partner,"1,363",54520.00
2026-09-21,South,Ben Iyer,web,916,36640.00
2026-09-21,West,Cai Moreau,direct,"2,273",90920.00
2026-09-21,East,Cai Moreau,partner,"2,256",90240.00
2026-09-21,North,Dara Nkemi,web,908,36320.00
2026-09-21,South,Dara Nkemi,direct,551,22040.00
2026-09-21,West,Ada Okafor,partner,781,31240.00
2026-09-21,East,Ada Okafor,web,668,26720.00
2026-09-21,North,Ben Iyer,direct,"2,417",96680.00
2026-09-21,South,Ben Iyer,partner,407,16280.00
2026-09-21,West,Cai Moreau,web,"2,492",99680.00
2026-09-21,East,Cai Moreau,direct,"2,390",95600.00
2026-09-21,North,Dara Nkemi,partner,"1,156",46240.00
2026-09-21,South,Dara Nkemi,web,"2,528",101120.00
2026-09-21,West,Ada Okafor,direct,"1,583",63320.00
2026-09-21,East,Ada Okafor,partner,446,17840.00
2026-09-21,North,Ben Iyer,web,835,33400.00
2026-09-21,South,Ben Iyer,direct,684,27360.00
2026-09-21,West,Cai Moreau,partner,"2,151",86040.00
2026-09-21,East,Cai Moreau,web,"1,035",41400.00
2026-09-21,North,Dara Nkemi,direct,"1,046",41840.00
2026-09-22,South,Dara Nkemi,partner,"2,469",98760.00
2026-09-22,West,Ada Okafor,web,"1,467",58680.00
2026-09-22,East,Ada Okafor,direct,"1,338",53520.00
2026-09-22,North,Ben Iyer,partner,"1,219",48760.00
2026-09-22,South,Ben Iyer,web,970,38800.00
2026-09-22,West,Cai Moreau,direct,"1,060",42400.00
2026-09-22,East,Cai Moreau,partner,"1,795",71800.00
2026-09-22,North,Dara Nkemi,web,790,31600.00
2026-09-22,South,Dara Nkemi,direct,"1,632",65280.00
2026-09-22,West,Ada Okafor,partner,"2,592",103680.00
2026-09-22,East,Ada Okafor,web,229,9160.00
2026-09-22,North,Ben Iyer,direct,712,28480.00
2026-09-22,South,Ben Iyer,partner,"1,161",46440.00
2026-09-22,West,Cai Moreau,web,"1,398",55920.00
2026-09-22,East,Cai Moreau,direct,"2,549",101960.00
2026-09-22,North,Dara Nkemi,partner,"1,851",74040.00
2026-09-22,South,Dara Nkemi,web,"2,324",92960.00
2026-09-22,West,Ada Okafor,direct,"1,180",47200.00
2026-09-22,East,Ada Okafor,partner,"2,282",91280.00
2026-09-22,North,Ben Iyer,web,"2,140",85600.00
2026-09-22,South,Ben Iyer,direct,871,34840.00
2026-09-22,West,Cai Moreau,partner,870,34800.00
2026-09-22,East,Cai Moreau,web,976,39040.00
2026-09-22,North,Dara Nkemi,direct,"2,523",100920.00
2026-09-22,South,Dara Nkemi,partner,632,25280.00
2026-09-22,West,Ada Okafor,web,"1,064",42560.00
2026-09-22,East,Ada Okafor,direct,"1,679",67160.00
2026-09-22,North,Ben Iyer,partner,"1,016",40640.00
2026-09-22,South,Ben Iyer,web,"2,157",86280.00
2026-09-22,West,Cai Moreau,direct,599,23960.00
2026-09-22,East,Cai Moreau,partner,"2,108",84320.00
2026-09-22,North,Dara Nkemi,web,678,27120.00
2026-09-22,South,Dara Nkemi,direct,996,39840.00
2026-09-22,West,Ada Okafor,partner,957,38280.00
2026-09-22,East,Ada Okafor,web,838,33520.00
2026-09-22,North,Ben Iyer,direct,"2,061",82440.00
2026-09-22,South,Ben Iyer,partner,"2,179",87160.00
2026-09-22,West,Cai Moreau,web,"2,323",92920.00
2026-09-22,East,Cai Moreau,direct,470,18800.00
2026-09-22,North,Dara Nkemi,partner,"1,739",69560.00
2026-09-22,South,Dara Nkemi,web,"2,430",97200.00
2026-09-22,West,Ada Okafor,direct,651,26040.00
2026-09-22,East,Ada Okafor,partner,"1,153",46120.00
2026-09-22,North,Ben Iyer,web,"2,197",87880.00
2026-09-22,South,Ben Iyer,direct,"1,304",52160.00
2026-09-22,West,Cai Moreau,partner,910,36400.00
2026-09-22,East,Cai Moreau,web,"1,513",60520.00
2026-09-22,North,Dara Nkemi,direct,855,34200.00
2026-09-22,South,Dara Nkemi,partner,"1,483",59320.00
2026-09-22,West,Ada Okafor,web,846,33840.00
2026-09-22,East,Ada Okafor,direct,"2,036",81440.00
2026-09-22,North,Ben Iyer,partner,"1,723",68920.00
2026-09-22,South,Ben Iyer,web,"1,440",57600.00
2026-09-23,West,Cai Moreau,direct,"1,925",77000.00
2026-09-23,East,Cai Moreau,partner,838,33520.00
2026-09-23,North,Dara Nkemi,web,"1,284",51360.00
2026-09-23,South,Dara Nkemi,direct,"2,269",90760.00
2026-09-23,West,Ada Okafor,partner,"1,995",79800.00
2026-09-23,East,Ada Okafor,web,"1,756",70240.00
2026-09-23,North,Ben Iyer,direct,"2,072",82880.00
2026-09-23,South,Ben Iyer,partner,"1,008",40320.00
2026-09-23,West,Cai Moreau,web,"2,487",99480.00
2026-09-23,East,Cai Moreau,direct,"1,299",51960.00
2026-09-23,North,Dara Nkemi,partner,"1,148",45920.00
2026-09-23,South,Dara Nkemi,web,"1,131",45240.00
2026-09-23,West,Ada Okafor,direct,871,34840.00
2026-09-23,East,Ada Okafor,partner,427,17080.00
2026-09-23,North,Ben Iyer,web,"2,124",84960.00
2026-09-23,South,Ben Iyer,direct,368,14720.00
2026-09-23,West,Cai Moreau,partner,"2,340",93600.00
2026-09-23,East,Cai Moreau,web,"2,330",93200.00
2026-09-23,North,Dara Nkemi,direct,"1,644",65760.00
2026-09-23,South,Dara Nkemi,partner,"1,559",62360.00
2026-09-23,West,Ada Okafor,web,"1,108",44320.00
2026-09-23,East,Ada Okafor,direct,621,24840.00
2026-09-23,North,Ben Iyer,partner,"2,298",91920.00
2026-09-23,South,Ben Iyer,web,"1,629",65160.00
2026-09-23,West,Cai Moreau,direct,"2,051",82040.00
2026-09-23,East,Cai Moreau,partner,431,17240.00
2026-09-23,North,Dara Nkemi,web,"1,312",52480.00
2026-09-23,South,Dara Nkemi,direct,"2,066",82640.00
2026-09-23,West,Ada Okafor,partner,805,32200.00
2026-09-23,East,Ada Okafor,web,698,27920.00
2026-09-23,North,Ben Iyer,direct,"1,508",60320.00
2026-09-23,South,Ben Iyer,partner,314,12560.00
2026-09-23,West,Cai Moreau,web,373,14920.00
2026-09-23,East,Cai Moreau,direct,"1,873",74920.00
2026-09-23,North,Dara Nkemi,partner,"2,535",101400.00
2026-09-23,South,Dara Nkemi,web,"1,166",46640.00
2026-09-23,West,Ada Okafor,direct,"2,457",98280.00
2026-09-23,East,Ada Okafor,partner,"2,103",84120.00
2026-09-23,North,Ben Iyer,web,844,33760.00
2026-09-23,South,Ben Iyer,direct,869,34760.00
2026-09-23,West,Cai Moreau,partner,536,21440.00
2026-09-23,East,Cai Moreau,web,"1,687",67480.00
2026-09-23,North,Dara Nkemi,direct,227,9080.00
2026-09-23,South,Dara Nkemi,partner,"1,061",42440.00
2026-09-23,West,Ada Okafor,web,"1,886",75440.00
2026-09-23,East,Ada Okafor,direct,394,15760.00
2026-09-23,North,Ben Iyer,partner,716,28640.00
2026-09-23,South,Ben Iyer,web,"1,905",76200.00
2026-09-23,West,Cai Moreau,direct,"1,565",62600.00
2026-09-23,East,Cai Moreau,partner,"1,879",75160.00
2026-09-23,North,Dara Nkemi,web,"2,195",87800.00
2026-09-23,South,Dara Nkemi,direct,"1,578",63120.00
2026-09-23,West,Ada Okafor,partner,395,15800.00
2026-09-24,East,Ada Okafor,web,"1,544",61760.00
2026-09-24,North,Ben Iyer,direct,"2,331",93240.00
2026-09-24,South,Ben Iyer,partner,972,38880.00
2026-09-24,West,Cai Moreau,web,"1,446",57840.00
2026-09-24,East,Cai Moreau,direct,"2,589",103560.00
2026-09-24,North,Dara Nkemi,partner,591,23640.00
2026-09-24,South,Dara Nkemi,web,185,7400.00
2026-09-24,West,Ada Okafor,direct,"1,334",53360.00
2026-09-24,East,Ada Okafor,partner,"2,098",83920.00
2026-09-24,North,Ben Iyer,web,352,14080.00
2026-09-24,South,Ben Iyer,direct,"2,079",83160.00
2026-09-24,West,Cai Moreau,partner,"1,959",78360.00
2026-09-24,East,Cai Moreau,web,"2,015",80600.00
2026-09-24,North,Dara Nkemi,direct,"2,373",94920.00
2026-09-24,South,Dara Nkemi,partner,"2,408",96320.00
2026-09-24,West,Ada Okafor,web,245,9800.00
2026-09-24,East,Ada Okafor,direct,"1,235",49400.00
2026-09-24,North,Ben Iyer,partner,365,14600.00
2026-09-24,South,Ben Iyer,web,"1,530",61200.00
2026-09-24,West,Cai Moreau,direct,"1,990",79600.00
2026-09-24,East,Cai Moreau,partner,260,10400.00
2026-09-24,North,Dara Nkemi,web,"2,028",81120.00
2026-09-24,South,Dara Nkemi,direct,"2,095",83800.00
2026-09-24,West,Ada Okafor,partner,457,18280.00
2026-09-24,East,Ada Okafor,web,760,30400.00
2026-09-24,North,Ben Iyer,direct,480,19200.00
2026-09-24,South,Ben Iyer,partner,"2,305",92200.00
2026-09-24,West,Cai Moreau,web,640,25600.00
2026-09-24,East,Cai Moreau,direct,"2,259",90360.00
2026-09-24,North,Dara Nkemi,partner,618,24720.00
2026-09-24,South,Dara Nkemi,web,678,27120.00
2026-09-24,West,Ada Okafor,direct,963,38520.00
2026-09-24,East,Ada Okafor,partner,854,34160.00
2026-09-24,North,Ben Iyer,web,"2,066",82640.00
2026-09-24,South,Ben Iyer,direct,"1,271",50840.00
2026-09-24,West,Cai Moreau,partner,"1,407",56280.00
2026-09-24,East,Cai Moreau,web,"1,227",49080.00
2026-09-24,North,Dara Nkemi,direct,"2,272",90880.00
2026-09-24,South,Dara Nkemi,partner,"2,188",87520.00
2026-09-24,West,Ada Okafor,web,"1,455",58200.00
2026-09-24,East,Ada Okafor,direct,361,14440.00
2026-09-24,North,Ben Iyer,partner,"1,748",69920.00
2026-09-24,South,Ben Iyer,web,"1,478",59120.00
2026-09-24,West,Cai Moreau,direct,"1,393",55720.00
2026-09-24,East,Cai Moreau,partner,469,18760.00
2026-09-24,North,Dara Nkemi,web,703,28120.00
2026-09-24,South,Dara Nkemi,direct,"1,213",48520.00
2026-09-24,West,Ada Okafor,partner,496,19840.00
2026-09-24,East,Ada Okafor,web,"2,450",98000.00
2026-09-24,North,Ben Iyer,direct,630,25200.00
2026-09-24,South,Ben Iyer,partner,"1,112",44480.00
2026-09-24,West,Cai Moreau,web,626,25040.00
2026-09-24,East,Cai Moreau,direct,957,38280.00
2026-09-25,North,Dara Nkemi,partner,904,36160.00
2026-09-25,South,Dara Nkemi,web,"1,873",74920.00
2026-09-25,West,Ada Okafor,direct,428,17120.00
2026-09-25,East,Ada Okafor,partner,"2,323",92920.00
2026-09-25,North,Ben Iyer,web,476,19040.00
2026-09-25,South,Ben Iyer,direct,"1,246",49840.00
2026-09-25,West,Cai Moreau,partner,"1,283",51320.00
2026-09-25,East,Cai Moreau,web,"2,174",86960.00
2026-09-25,North,Dara Nkemi,direct,"2,310",92400.00
2026-09-25,South,Dara Nkemi,partner,"1,372",54880.00
2026-09-25,West,Ada Okafor,web,988,39520.00
2026-09-25,East,Ada Okafor,direct,"2,108",84320.00
2026-09-25,North,Ben Iyer,partner,548,21920.00
2026-09-25,South,Ben Iyer,web,"1,690",67600.00
2026-09-25,West,Cai Moreau,direct,"1,960",78400.00
2026-09-25,East,Cai Moreau,partner,526,21040.00
2026-09-25,North,Dara Nkemi,web,"1,316",52640.00
2026-09-25,South,Dara Nkemi,direct,"2,549",101960.00
2026-09-25,West,Ada Okafor,partner,"1,763",70520.00
2026-09-25,East,Ada Okafor,web,"1,139",45560.00
2026-09-25,North,Ben Iyer,direct,841,33640.00
2026-09-25,South,Ben Iyer,partner,230,9200.00
2026-09-25,West,Cai Moreau,web,"2,226",89040.00
2026-09-25,East,Cai Moreau,direct,"2,469",98760.00
2026-09-25,North,Dara Nkemi,partner,260,10400.00
2026-09-25,South,Dara Nkemi,web,"1,261",50440.00
2026-09-25,West,Ada Okafor,direct,622,24880.00
2026-09-25,East,Ada Okafor,partner,499,19960.00
2026-09-25,North,Ben Iyer,web,665,26600.00
2026-09-25,South,Ben Iyer,direct,"1,211",48440.00
2026-09-25,West,Cai Moreau,partner,"2,557",102280.00
2026-09-25,East,Cai Moreau,web,"1,579",63160.00
2026-09-25,North,Dara Nkemi,direct,"2,407",96280.00
2026-09-25,South,Dara Nkemi,partner,557,22280.00
2026-09-25,West,Ada Okafor,web,"1,122",44880.00
2026-09-25,East,Ada Okafor,direct,800,32000.00
2026-09-25,North,Ben Iyer,partner,"2,071",82840.00
2026-09-25,South,Ben Iyer,web,"1,841",73640.00
2026-09-25,West,Cai Moreau,direct,"2,187",87480.00
2026-09-25,East,Cai Moreau,partner,"2,502",100080.00
2026-09-25,North,Dara Nkemi,web,423,16920.00
2026-09-25,South,Dara Nkemi,direct,"1,814",72560.00
2026-09-25,West,Ada Okafor,partner,"1,529",61160.00
2026-09-25,East,Ada Okafor,web,829,33160.00
2026-09-25,North,Ben Iyer,direct,"1,212",48480.00
2026-09-25,South,Ben Iyer,partner,"2,018",80720.00
2026-09-25,West,Cai Moreau,web,"2,486",99440.00
2026-09-25,East,Cai Moreau,direct,763,30520.00
2026-09-25,North,Dara Nkemi,partner,"2,456",98240.00
2026-09-25,South,Dara Nkemi,web,"1,862",74480.00
2026-09-25,West,Ada Okafor,direct,735,29400.00
2026-09-25,East,Ada Okafor,partner,"1,088",43520.00
2026-09-25,North,Ben Iyer,web,"2,374",94960.00
2026-09-26,South,Ben Iyer,direct,"2,553",102120.00
2026-09-26,West,Cai Moreau,partner,"1,983",79320.00
2026-09-26,East,Cai Moreau,web,"2,386",95440.00
2026-09-26,North,Dara Nkemi,direct,708,28320.00
2026-09-26,South,Dara Nkemi,partner,"1,975",79000.00
2026-09-26,West,Ada Okafor,web,"1,298",51920.00
2026-09-26,East,Ada Okafor,direct,"1,932",77280.00
2026-09-26,North,Ben Iyer,partner,"2,586",103440.00
2026-09-26,South,Ben Iyer,web,"1,004",40160.00
2026-09-26,West,Cai Moreau,direct,257,10280.00
2026-09-26,East,Cai Moreau,partner,961,38440.00
2026-09-26,North,Dara Nkemi,web,870,34800.00
2026-09-26,South,Dara Nkemi,direct,"1,665",66600.00
2026-09-26,West,Ada Okafor,partner,"1,826",73040.00
2026-09-26,East,Ada Okafor,web,"1,251",50040.00
2026-09-26,North,Ben Iyer,direct,749,29960.00
2026-09-26,South,Ben Iyer,partner,255,10200.00
2026-09-26,West,Cai Moreau,web,"2,480",99200.00
2026-09-26,East,Cai Moreau,direct,"2,111",84440.00
2026-09-26,North,Dara Nkemi,partner,"1,209",48360.00
2026-09-26,South,Dara Nkemi,web,"1,192",47680.00
2026-09-26,West,Ada Okafor,direct,"1,174",46960.00
2026-09-26,East,Ada Okafor,partner,"1,345",53800.00
2026-09-26,North,Ben Iyer,web,821,32840.00
2026-09-26,South,Ben Iyer,direct,"2,040",81600.00
2026-09-26,West,Cai Moreau,partner,853,34120.00
2026-09-26,East,Cai Moreau,web,"1,635",65400.00
2026-09-26,North,Dara Nkemi,direct,"1,386",55440.00
2026-09-26,South,Dara Nkemi,partner,"1,832",73280.00
2026-09-26,West,Ada Okafor,web,"1,269",50760.00
2026-09-26,East,Ada Okafor,direct,702,28080.00
2026-09-26,North,Ben Iyer,partner,"2,528",101120.00
2026-09-26,South,Ben Iyer,web,"1,013",40520.00
2026-09-26,West,Cai Moreau,direct,"1,660",66400.00
2026-09-26,East,Cai Moreau,partner,521,20840.00
2026-09-26,North,Dara Nkemi,web,"1,534",61360.00
2026-09-26,South,Dara Nkemi,direct,594,23760.00
2026-09-26,West,Ada Okafor,partner,"2,367",94680.00
2026-09-26,East,Ada Okafor,web,"2,551",102040.00
2026-09-26,North,Ben Iyer,direct,551,22040.00
2026-09-26,South,Ben Iyer,partner,"1,537",61480.00
2026-09-26,West,Cai Moreau,web,"2,402",96080.00
2026-09-26,East,Cai Moreau,direct,414,16560.00
2026-09-26,North,Dara Nkemi,partner,993,39720.00
2026-09-26,South,Dara Nkemi,web,"1,322",52880.00
2026-09-26,West,Ada Okafor,direct,572,22880.00
2026-09-26,East,Ada Okafor,partner,984,39360.00
2026-09-26,North,Ben Iyer,web,834,33360.00
2026-09-26,South,Ben Iyer,direct,"1,295",51800.00
2026-09-26,West,Cai Moreau,partner,"2,541",101640.00
2026-09-26,East,Cai Moreau,web,"1,942",77680.00
2026-09-26,North,Dara Nkemi,direct,"1,070",42800.00
2026-09-26,South,Dara Nkemi,partner,549,21960.00
2026-09-27,West,Ada Okafor,web,"2,519",100760.00
2026-09-27,East,Ada Okafor,direct,"1,467",58680.00
2026-09-27,North,Ben Iyer,partner,"1,758",70320.00
2026-09-27,South,Ben Iyer,web,"1,474",58960.00
2026-09-27,West,Cai Moreau,direct,"2,264",90560.00
2026-09-27,East,Cai Moreau,partner,"1,573",62920.00
2026-09-27,North,Dara Nkemi,web,922,36880.00
2026-09-27,South,Dara Nkemi,direct,"2,070",82800.00
2026-09-27,West,Ada Okafor,partner,"1,502",60080.00
2026-09-27,East,Ada Okafor,web,"2,105",84200.00
2026-09-27,North,Ben Iyer,direct,686,27440.00
2026-09-27,South,Ben Iyer,partner,"1,432",57280.00
2026-09-27,West,Cai Moreau,web,"2,435",97400.00
2026-09-27,East,Cai Moreau,direct,"1,430",57200.00
2026-09-27,North,Dara Nkemi,partner,207,8280.00
2026-09-27,South,Dara Nkemi,web,"2,122",84880.00
2026-09-27,West,Ada Okafor,direct,"1,760",70400.00
2026-09-27,East,Ada Okafor,partner,"1,634",65360.00
2026-09-27,North,Ben Iyer,web,"2,407",96280.00
2026-09-27,South,Ben Iyer,direct,721,28840.00
2026-09-27,West,Cai Moreau,partner,"1,376",55040.00
2026-09-27,East,Cai Moreau,web,"2,563",102520.00
2026-09-27,North,Dara Nkemi,direct,"1,211",48440.00
2026-09-27,South,Dara Nkemi,partner,363,14520.00
2026-09-27,West,Ada Okafor,web,"1,788",71520.00
2026-09-27,East,Ada Okafor,direct,813,32520.00
2026-09-27,North,Ben Iyer,partner,315,12600.00
2026-09-27,South,Ben Iyer,web,978,39120.00
2026-09-27,West,Cai Moreau,direct,"1,439",57560.00
2026-09-27,East,Cai Moreau,partner,"1,484",59360.00
2026-09-27,North,Dara Nkemi,web,842,33680.00
2026-09-27,South,Dara Nkemi,direct,"1,336",53440.00
2026-09-27,West,Ada Okafor,partner,"2,592",103680.00
2026-09-27,East,Ada Okafor,web,"1,959",78360.00
2026-09-27,North,Ben Iyer,direct,"2,334",93360.00
2026-09-27,South,Ben Iyer,partner,"1,570",62800.00
2026-09-27,West,Cai Moreau,web,248,9920.00
2026-09-27,East,Cai Moreau,direct,"2,524",100960.00
2026-09-27,North,Dara Nkemi,partner,518,20720.00
2026-09-27,South,Dara Nkemi,web,"2,230",89200.00
2026-09-27,West,Ada Okafor,direct,716,28640.00
2026-09-27,East,Ada Okafor,partner,"2,146",85840.00
2026-09-27,North,Ben Iyer,web,652,26080.00
2026-09-27,South,Ben Iyer,direct,383,15320.00
2026-09-27,West,Cai Moreau,partner,617,24680.00
2026-09-27,East,Cai Moreau,web,297,11880.00
2026-09-27,North,Dara Nkemi,direct,779,31160.00
2026-09-27,South,Dara Nkemi,partner,"1,340",53600.00
2026-09-27,West,Ada Okafor,web,993,39720.00
2026-09-27,East,Ada Okafor,direct,"2,246",89840.00
2026-09-27,North,Ben Iyer,partner,837,33480.00
2026-09-27,South,Ben Iyer,web,"1,836",73440.00
2026-09-27,West,Cai Moreau,direct,"2,188",87520.00
2026-09-28,East,Cai Moreau,partner,"1,215",48600.00
2026-09-28,North,Dara Nkemi,web,"1,291",51640.00
2026-09-28,South,Dara Nkemi,direct,"2,297",91880.00
2026-09-28,West,Ada Okafor,partner,"1,386",55440.00
2026-09-28,East,Ada Okafor,web,"1,828",73120.00
2026-09-28,North,Ben Iyer,direct,834,33360.00
2026-09-28,South,Ben Iyer,partner,630,25200.00
2026-09-28,West,Cai Moreau,web,"1,661",66440.00
2026-09-28,East,Cai Moreau,direct,"2,444",97760.00
2026-09-28,North,Dara Nkemi,partner,"1,260",50400.00
2026-09-28,South,Dara Nkemi,web,"2,414",96560.00
2026-09-28,West,Ada Okafor,direct,"1,093",43720.00
2026-09-28,East,Ada Okafor,partner,"1,804",72160.00
2026-09-28,North,Ben Iyer,web,583,23320.00
2026-09-28,South,Ben Iyer,direct,"1,808",72320.00
2026-09-28,West,Cai Moreau,partner,"2,035",81400.00
2026-09-28,East,Cai Moreau,web,424,16960.00
2026-09-28,North,Dara Nkemi,direct,689,27560.00
2026-09-28,South,Dara Nkemi,partner,"1,561",62440.00
2026-09-28,West,Ada Okafor,web,737,29480.00
2026-09-28,East,Ada Okafor,direct,533,21320.00
2026-09-28,North,Ben Iyer,partner,"2,561",102440.00
2026-09-28,South,Ben Iyer,web,679,27160.00
2026-09-28,West,Cai Moreau,direct,"2,084",83360.00
2026-09-28,East,Cai Moreau,partner,"1,180",47200.00
2026-09-28,North,Dara Nkemi,web,"1,565",62600.00
2026-09-28,South,Dara Nkemi,direct,"2,365",94600.00
2026-09-28,West,Ada Okafor,partner,739,29560.00
2026-09-28,East,Ada Okafor,web,"1,017",40680.00
2026-09-28,North,Ben Iyer,direct,"1,667",66680.00
2026-09-28,South,Ben Iyer,partner,"2,047",81880.00
2026-09-28,West,Cai Moreau,web,"2,004",80160.00
2026-09-28,East,Cai Moreau,direct,"1,488",59520.00
2026-09-28,North,Dara Nkemi,partner,230,9200.00
2026-09-28,South,Dara Nkemi,web,"1,665",66600.00
2026-09-28,West,Ada Okafor,direct,"2,240",89600.00
2026-09-28,East,Ada Okafor,partner,"1,488",59520.00
2026-09-28,North,Ben Iyer,web,537,21480.00
2026-09-28,South,Ben Iyer,direct,"1,822",72880.00
2026-09-28,West,Cai Moreau,partner,"1,249",49960.00
2026-09-28,East,Cai Moreau,web,"1,456",58240.00
2026-09-28,North,Dara Nkemi,direct,"1,132",45280.00
2026-09-28,South,Dara Nkemi,partner,472,18880.00
2026-09-28,West,Ada Okafor,web,"1,625",65000.00
2026-09-28,East,Ada Okafor,direct,"2,305",92200.00
2026-09-28,North,Ben Iyer,partner,"2,425",97000.00
2026-09-28,South,Ben Iyer,web,"1,288",51520.00
2026-09-28,West,Cai Moreau,direct,544,21760.00
2026-09-28,East,Cai Moreau,partner,"2,225",89000.00
2026-09-28,North,Dara Nkemi,web,382,15280.00
2026-09-28,South,Dara Nkemi,direct,"2,591",103640.00
2026-09-28,West,Ada Okafor,partner,"1,408",56320.00
2026-09-28,East,Ada Okafor,web,"1,554",62160.00
2026-09-29,North,Ben Iyer,direct,"2,307",92280.00
2026-09-29,South,Ben Iyer,partner,"1,763",70520.00
2026-09-29,West,Cai Moreau,web,"2,501",100040.00
2026-09-29,East,Cai Moreau,direct,"1,640",65600.00
2026-09-29,North,Dara Nkemi,partner,"1,451",58040.00
2026-09-29,South,Dara Nkemi,web,598,23920.00
2026-09-29,West,Ada Okafor,direct,"1,867",74680.00
2026-09-29,East,Ada Okafor,partner,433,17320.00
2026-09-29,North,Ben Iyer,web,"2,245",89800.00
2026-09-29,South,Ben Iyer,direct,"1,206",48240.00
2026-09-29,West,Cai Moreau,partner,"1,927",77080.00
